client_hash_id,content_hash_id,imp_last30,imp_prev30,clk_last30,pos_last30,visible_queries,rare_share,anon_share,top_query_impressions,kept_impressions,top_query_share,is_declining,pos_volatility_60d
client_fef1a8f436438636,content_a6adc3346b9feb31,226.0,304.0,2.0,11.510299492325636,5.0,0.042279411764705885,0.8419117647058824,40.0,126.0,0.31746031746031744,1,12.971709155918745
client_fef1a8f436438636,content_f74d8411ed80589e,28.0,218.0,0.0,17.296875,1.0,0.08486562942008487,0.8896746817538896,18.0,18.0,1.0,1,15.664638359284433
client_fef1a8f436438636,content_1e58361008ae490c,12193.0,13071.0,15.0,7.836790028082434,77.0,0.00726782599503145,0.6096252444632381,3991.0,14496.0,0.2753173289183223,0,1.6601525525658634
client_fef1a8f436438636,content_29abb08fbcc04471,94.0,350.0,0.0,24.259079365079366,1.0,0.04179566563467492,0.9434984520123839,19.0,19.0,1.0,1,12.357729283343831
client_fef1a8f436438636,content_a855f426c8a3208e,83.0,177.0,0.0,52.148476190476195,1.0,0.2677165354330709,0.7066929133858267,13.0,13.0,1.0,1,22.977199809420448
client_fef1a8f436438636,content_6ab6635adc4f1c6e,48.0,144.0,0.0,59.626893939393945,3.0,0.18087318087318088,0.6923076923076923,26.0,61.0,0.4262295081967213,1,34.850709820099915
client_fef1a8f436438636,content_bc41fae6c27ec98f,257.0,382.0,0.0,47.64829339606043,17.0,0.2508630609896433,0.3095512082853855,93.0,382.0,0.24345549738219896,1,8.677921121900269
client_fef1a8f436438636,content_4fb20d36ffc196ec,41.0,233.0,1.0,27.866013071895424,1.0,0.06461538461538462,0.9179487179487179,17.0,17.0,1.0,1,19.889055428463525
client_fef1a8f436438636,content_7c9d883f2e41a6fd,110.0,146.0,0.0,12.628153455739662,1.0,0.09880239520958084,0.8682634730538922,11.0,11.0,1.0,1,10.13137434138928
client_fef1a8f436438636,content_e7c378ab91c98abd,43.0,171.0,0.0,23.64111111111111,1.0,0.038385826771653545,0.9409448818897638,21.0,21.0,1.0,1,16.705379120276287
client_fef1a8f436438636,content_d367ff34c5a033b4,8473.0,10454.0,26.0,7.15810687951364,46.0,0.006642803056377779,0.9198733392992359,182.0,2135.0,0.08524590163934426,0,1.731238257368677
client_fef1a8f436438636,content_ec54a9c60b9896fc,32.0,147.0,0.0,19.74761904761905,2.0,0.09178743961352658,0.8599033816425121,15.0,30.0,0.5,1,10.407863703633573
client_fef1a8f436438636,content_1919e13e207ee383,328.0,667.0,3.0,18.909955063455065,3.0,0.040420819490586936,0.9454595791805094,25.0,51.0,0.49019607843137253,1,11.304899961570493
client_fef1a8f436438636,content_87923b1ac794f9be,174.0,164.0,0.0,40.889597949942775,5.0,0.3060240963855422,0.4891566265060241,26.0,85.0,0.3058823529411765,0,17.52803368727957
client_fef1a8f436438636,content_16556f63d09272e6,59.0,107.0,0.0,26.832539682539682,1.0,0.09090909090909091,0.8787878787878788,14.0,14.0,1.0,1,20.410420954639772
client_fef1a8f436438636,content_ceb582c32cad682a,105.0,188.0,1.0,32.85781893004115,12.0,0.0412796697626419,0.848297213622291,61.0,321.0,0.19003115264797507,1,17.807664174065252
client_fef1a8f436438636,content_0a427c2c0e024d77,624.0,1490.0,6.0,9.056754371707024,16.0,0.03529777639558389,0.887264811071373,83.0,498.0,0.16666666666666666,1,5.459556402377429
client_fef1a8f436438636,content_c490cf02b5807fb2,115.0,1653.0,1.0,14.37977736549165,19.0,0.04223842195540309,0.8456260720411664,116.0,523.0,0.22179732313575526,1,13.438843275941911
client_fef1a8f436438636,content_4f3330a73b59ada0,143.0,421.0,0.0,17.59078884078884,8.0,0.04986258343148803,0.823321554770318,84.0,323.0,0.26006191950464397,1,9.486254104928346
client_fef1a8f436438636,content_0d0a79952f445904,18.0,173.0,1.0,12.795454545454545,,,,,,,1,16.612350126462736
client_fef1a8f436438636,content_f7f90e914e8a9957,92.0,113.0,0.0,38.57795002616432,1.0,0.06726457399103139,0.8878923766816144,30.0,30.0,1.0,0,21.160757219326566
client_fef1a8f436438636,content_98157ff8f5c80d63,234.0,542.0,0.0,25.757346172346168,14.0,0.06772745818033456,0.7751937984496124,76.0,385.0,0.1974025974025974,1,13.951163387548672
client_fef1a8f436438636,content_4913ee74fac5ca1b,44.0,311.0,0.0,36.49264705882353,9.0,0.04714342788653616,0.8665601278465841,45.0,216.0,0.20833333333333334,1,26.507079655152275
client_fef1a8f436438636,content_f6e47b9470048ab5,341.0,594.0,1.0,29.986178207729438,7.0,0.020828167617158444,0.7076617902305976,912.0,1095.0,0.8328767123287671,1,13.367574240397026
client_fef1a8f436438636,content_cc5dc523f21a2513,5.0,155.0,0.0,6.25,11.0,0.26646706586826346,0.4231536926147705,86.0,311.0,0.2765273311897106,1,22.573115414042253
client_fef1a8f436438636,content_96f414654f4e1f7f,3347.0,4585.0,5.0,9.470796636283438,92.0,0.030878074583443535,0.714956360751124,291.0,3844.0,0.07570239334027055,1,2.347708703679222
client_fef1a8f436438636,content_f9b1717f14caa2cf,1343.0,1597.0,6.0,10.847282309313202,15.0,0.0416015625,0.8521484375,136.0,544.0,0.25,0,3.044243482988577
client_fef1a8f436438636,content_4156a2e0b68f5d3a,20.0,140.0,0.0,11.365384615384615,1.0,0.1976284584980237,0.7351778656126482,17.0,17.0,1.0,1,15.088133374476563
client_fef1a8f436438636,content_4a3ed985280e45fd,270.0,394.0,0.0,26.762494903487102,9.0,0.11046817464492373,0.7148869016307207,93.0,332.0,0.28012048192771083,1,14.095932051834811
client_fef1a8f436438636,content_cb1bd9b5697d0fbb,566.0,676.0,3.0,13.880545623711429,8.0,0.030059044551798177,0.7869028448738594,145.0,341.0,0.4252199413489736,0,6.115121587157873
